Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2016-12-01,189.53477478027344,190.53608704259167,189.17221546991746,190.53608704259167,79040500
2016-12-02,189.6296844482422,190.12171973879464,189.26713836802867,189.62105710282748,74840300
2016-12-05,190.76919555664062,191.11447389989806,190.2685327388502,190.467067127647,67837800
2016-12-06,191.37338256835938,191.40791829537216,190.47565123883626,190.95904604485028,59877400
2016-12-07,193.876708984375,193.93712675343897,191.097175490917,191.21802420056642,110738100
2016-12-08,194.3514862060547,194.8262537540216,193.58323078171662,193.85083661531473,99714400
2016-12-09,195.52545166015625,195.54271952692997,194.5413939984243,194.5759297319717,88005800
2016-12-12,195.301025390625,195.91390954201722,194.87804826239525,195.4305014648161,102016100
2016-12-13,196.6044464111328,197.10510913356947,195.9484124152789,195.96568028061037,110477500
2016-12-14,194.9816131591797,197.01014599036947,194.5413682296646,196.30232160468222,142501800
2016-12-15,195.78439331054688,196.64760214357008,194.99024276474813,195.2233128376904,124972600
2016-12-16,195.4014892578125,196.304525271772,195.08022370913898,196.24373814139778,156420200
2016-12-19,195.82696533203125,196.2524355100196,195.43623444363544,195.5838433015113,90341100
2016-12-20,196.58241271972656,196.7300348518811,196.13090787144415,196.36533849488183,89838800
2016-12-21,196.03533935546875,196.62577472081136,196.03533935546875,196.45211803977855,67909000
2016-12-22,195.6967010498047,196.00928837030966,195.29727876559903,195.8877273706219,56219100
2016-12-23,195.98324584960938,195.99192404655284,195.54909751763478,195.7401105944804,36697800
2016-12-27,196.46945190429688,196.86886087302184,196.23500814056078,196.25237778024757,42672500
2016-12-28,194.8457489013672,196.74732054752536,194.7328793544369,196.7299641551696,64095000
2016-12-29,194.8023681640625,195.27124254814802,194.35952837165033,194.9152377246046,48696100
2016-12-30,194.09030151367188,195.21908953166624,193.3956617142021,195.13225458830047,108998300
2017-01-03,195.5751953125,196.0874872952851,194.39431101793494,195.4015253360259,91366500
2017-01-04,196.73861694335938,196.88622575424702,195.8963683024718,195.90504649752896,78744400
2017-01-05,196.58241271972656,196.73871305117757,195.78358116219704,196.46954313223557,78379000
2017-01-06,197.2857208251953,197.75459526534988,196.1482408932789,196.69527211442394,71559900
2017-01-09,196.63446044921875,197.16412192291872,196.59972116452903,197.02519128247002,46939700
2017-01-10,196.63446044921875,197.49406563254053,196.24371636681238,196.65181684240852,63771900
2017-01-11,197.19020080566406,197.19020080566406,195.8790642098932,196.54765642929888,74650000
2017-01-12,196.69522094726562,196.8862472526029,195.3320022218905,196.6691731100973,72113200
2017-01-13,197.1467742919922,197.4506701966042,196.8341869406598,196.86891298007157,62717900
2017-01-17,196.4521026611328,196.91229879196467,196.06137184710732,196.50419833644895,61240800
2017-01-18,196.88629150390625,196.92970899199656,196.14823395384286,196.70394335358992,54793300
2017-01-19,196.15687561035156,197.1033156643615,195.7227273379631,196.96438503740026,66608800
2017-01-20,196.8776092529297,197.37253150933017,196.2090170477433,196.84286996350974,129168600
2017-01-23,196.36529541015625,196.93837441780465,195.60120331578133,196.8776005377454,75061600
2017-01-24,197.6243133544922,198.04109201672497,196.469477275521,196.58234682517804,95555300
2017-01-25,199.33486938476562,199.33486938476562,198.41446380146672,198.57944228572933,84437700
2017-01-26,199.1265106201172,199.4564676502872,198.84864927909865,199.18728450774128,59970700
2017-01-27,198.8138885498047,199.35222824265873,198.63154042043007,199.2046193994296,59711100
2017-01-30,197.58090209960938,198.14528961314156,196.5910444648964,198.11924177400348,79737300
2017-01-31,197.56353759765625,197.62432472333026,196.51290606066914,197.0859717857732,75880800
2017-02-01,197.64169311523438,198.4839419848247,197.05125771135795,197.56354959104303,79117700
2017-02-02,197.77194213867188,198.05848163822307,196.9470629273824,197.64168968479072,69657600
2017-02-03,199.13516235351562,199.31751049046972,198.37107026557848,198.68365760810246,80563200
2017-02-06,198.77915954589844,199.1264861795411,198.44052435881957,198.72706386314113,57790100
2017-02-07,198.78782653808594,199.413001152579,198.59680022537114,199.16987916351556,57931200
2017-02-08,199.04832458496094,199.17856378003057,198.24080182806387,198.78783294566657,51566200
2017-02-09,200.22923278808594,200.5331286964451,199.0483486961758,199.0483486961758,65955200
2017-02-10,201.01939392089844,201.2451595756849,200.24661027378977,200.57656730822654,66015900
2017-02-13,202.11341857910156,202.37391022863542,201.4882439198826,201.5142917599204,55182100
2017-02-14,202.92092895507812,202.92962040123032,201.58375791405382,201.93107128209357,71109000
2017-02-15,203.9803009033203,204.171327276332,202.65180774047667,202.70390343326912,86785800
2017-02-16,203.80662536621094,204.1886780769707,203.05121139212721,204.00632991986893,84722400
2017-02-17,204.1278533935547,204.1278533935547,203.1206261139442,203.13799575646308,77204100
2017-02-21,205.3434600830078,205.51711674673214,204.49251990719645,204.5012113523329,88946100
2017-02-22,205.1611328125,205.38688517335603,204.7704019671449,204.93538045164397,62115200
2017-02-23,205.30010986328125,205.69951899578246,204.5360043935801,205.6821625981318,74615900
2017-02-24,205.56060791015625,205.6040121547804,204.40577147115349,204.44918896493655,82381600
2017-02-27,205.88185119628906,206.05550790343645,205.221950409466,205.4737506474561,56515400
2017-02-28,205.32615661621094,205.7429353933033,204.93542568461442,205.49981333590287,96961900
2017-03-01,208.2001953125,208.6690829807606,206.97589370545597,206.99326335035818,149158200
2017-03-02,206.88906860351562,208.01785701891495,206.83697291881606,208.00916557202714,70246000
2017-03-03,207.019287109375,207.18426559386054,206.42016029694028,206.8022129454004,81974300
2017-03-06,206.40283203125,206.7588236393237,205.7950136899649,206.220483879033,55391500
2017-03-07,205.78627014160156,206.45486215520003,205.5778742122694,206.0988574110233,65103700
2017-03-08,205.40423583984375,206.3419977315536,205.26530520792653,206.08150610899736,78168800
2017-03-09,205.66476440429688,205.99472140207922,204.69227630450473,205.52583374742466,90683900
2017-03-10,206.38546752929688,206.67200706183164,205.43033575418102,206.62858957220678,81991700
2017-03-13,206.48963928222656,206.5330567677254,205.9947170451776,206.32466078682478,57256800
2017-03-14,205.69949340820312,205.9947243706002,205.08301013932834,205.9426154366547,59880800
2017-03-15,207.47947692871094,207.90494704677877,206.03810134422497,206.27254514390765,96081800
2017-03-16,207.07138061523438,207.69655526085114,206.7414368988822,207.61841174243787,78344000
2017-03-17,206.70773315429688,207.52748497821477,206.70773315429688,207.33562760211504,89002100
2017-03-20,206.48098754882812,206.99550807211898,206.08855686677228,206.70772202346612,52537000
2017-03-21,203.82984924316406,207.21350057069125,203.69904346783926,207.09141074479044,131809300
2017-03-22,204.30950927734375,204.59729531334645,203.23686191172945,203.86475629813637,97569200
2017-03-23,204.09152221679688,205.23393727994363,203.7165367012646,204.30954076493316,100410300
2017-03-24,203.94326782226562,204.97230896515921,203.1584063846958,204.39675012077944,112504900
2017-03-27,203.7339630126953,203.99558792463773,201.98109872423396,202.26015553865562,87454500
2017-03-28,205.21653747558594,205.64384538042017,203.31540851894164,203.42878243988045,93483900
2017-03-29,205.40834045410156,205.64380420167134,204.7019625181877,204.92871031466072,61950400
2017-03-30,206.0624237060547,206.26301036934348,205.1729175302419,205.3473297231387,56737900
2017-03-31,205.58274841308594,206.2542358738052,205.53041279057774,205.7222701527245,73733100
2017-04-03,205.22518920898438,205.8356383868663,203.98684564619708,205.63506507987526,85546500
2017-04-04,205.3560333251953,205.44324606979737,204.55372664068335,204.9374414260579,56466200
2017-04-05,204.74554443359375,207.0216582368006,204.5362418711079,206.03621030193813,108800600
2017-04-06,205.32113647460938,205.84437297153505,204.44033308190558,204.885099407107,69135800
2017-04-07,205.1118621826172,205.80952424820782,204.62350272874286,205.06825580849332,74412300
2017-04-10,205.2339324951172,206.0362391367382,204.70196671779507,205.2513777044643,67615300
2017-04-11,204.98977661132812,205.09442126597884,203.48980779628013,204.8502415339289,88045300
2017-04-12,204.09152221679688,204.90255813539784,203.86478771718174,204.71070074849422,81864400
2017-04-13,202.7659454345703,204.49266174397118,202.7659454345703,203.751393431742,92880400
2017-04-17,204.5624542236328,204.5624542236328,203.0886466767875,203.28922001957343,68405400
2017-04-18,203.9519805908203,204.49267562142444,203.26304785586427,203.82117478886528,83225800
2017-04-19,203.5769805908203,204.89380769498186,203.35023280785046,204.518822218216,68699900
2017-04-20,205.2339324951172,205.67869883929546,203.87349891555132,204.19616210109567,92572200
2017-04-21,204.57986450195312,205.2077589325431,204.17871785878427,205.15543661445977,110389800
2017-04-24,206.82984924316406,207.03915185459005,204.5537349077453,206.8385651952579,119209900
2017-04-25,208.03330993652344,208.38213430531624,207.3879702167804,207.47518296237692,76698300
2017-04-26,207.90249633789062,208.88794450074894,207.85890327073167,207.99842503787505,84702500
2017-04-27,208.07688903808594,208.38210699407762,207.53619403848663,208.22514004073247,57410300
2017-04-28,207.62342834472656,208.36468343497555,207.4926092298852,208.33852227336655,63532800
2017-05-01,208.1466522216797,208.57397334662576,207.72806035460317,208.1466522216797,66882500
2017-05-02,208.22515869140625,208.408286820045,207.8152827563437,208.28619696535378,57375700
2017-05-03,207.9722137451172,208.32105134588426,207.29199705711378,208.22512266902254,73137700
2017-05-04,208.21644592285156,208.35598099834806,207.36181687233062,208.27749750843023,61462700
2017-05-05,209.0361785888672,209.05362379839545,208.14665919806973,208.59142554686645,62001300
2017-05-08,209.00131225585938,209.22804676423667,208.57399109455181,209.07979574259036,48385700
2017-05-09,208.80946350097656,209.46351919772277,208.4606258119669,209.26294584329048,51363200
2017-05-10,209.1844024658203,209.1844024658203,208.55650807221824,208.76581063901702,54293800
2017-05-11,208.7571258544922,208.92282208126235,207.66703310657925,208.73096469308598,62358300
2017-05-12,208.40830993652344,208.8007407053593,208.13796903592092,208.50423864062088,53912700
2017-05-15,209.5594024658203,209.681492303805,208.8181341808313,208.8355793881989,61918900
2017-05-16,209.36756896972656,209.88208953796666,208.97513825338743,209.85592837733046,51241800
2017-05-17,205.65255737304688,209.36758891200134,205.5915057878833,209.36758891200134,172174100
2017-05-18,206.48098754882812,207.33561643747333,205.3123981463846,205.57402303668673,107047700
2017-05-19,207.82400512695312,208.49550600189377,206.91705379363307,206.9693761177174,115011400
2017-05-22,208.8792266845703,209.04492292004622,208.2687773750251,208.33853160457576,61010600
2017-05-23,209.34140014648438,209.5070963623126,208.87047265867827,209.25418740969204,48341700
2017-05-24,209.8297576904297,209.9344023282237,209.23674036040805,209.57686204682906,46927700
2017-05-25,210.8326416015625,211.1117117166761,210.13499292736947,210.34428220690918,64071700
2017-05-26,210.78903198242188,210.95471488011154,210.56228420500383,210.6407676786665,46629900
2017-05-30,210.60594177246094,210.8588374624555,210.30943970645413,210.4664066919409,35201900
2017-05-31,210.55357360839844,210.93728834289854,209.85591166447054,210.90239792696502,91796000
2017-06-01,212.2279815673828,212.2454267775918,210.72801285252518,211.01579894038937,68962000
2017-06-02,212.93431091308594,213.09129115551565,211.9837534291729,212.28025540101476,88666100
2017-06-05,212.77737426757812,213.04771512196524,212.5767876344303,212.75992905887063,44698800
2017-06-06,212.09716796875,212.76865550897688,212.0186711790905,212.21052856395417,50375400
2017-06-07,212.48959350585938,212.7163279975322,211.76577035458627,212.43727118522688,54144300
2017-06-08,212.59420776367188,213.07385114558,212.06224206860904,212.58549181374403,65950700
2017-06-09,212.27154541015625,213.66685589100103,210.99831145592648,212.86454937048669,132256400
2017-06-12,212.2279815673828,212.2803038912133,211.37335256229304,212.0274082237671,86108100
2017-06-13,213.26571655273438,213.31803886786517,212.41980364000176,212.76862794540327,60067000
2017-06-14,212.9954071044922,213.54480480111252,212.16692597019858,213.5360888495712,78602300
2017-06-15,212.58551025390625,212.7076000974556,211.35588256093394,211.63493935756318,66464900
2017-06-16,212.63198852539062,212.79849279938716,211.74690304513817,212.74591531742809,84553100
2017-06-19,214.4021759033203,214.46351184258083,213.3681030472418,213.4644995560992,65123800
2017-06-20,212.95620727539062,214.05161596273476,212.93869036400852,214.04285750704372,56906400
2017-06-21,212.90362548828125,213.46447418998125,212.43041482847005,213.3505607815512,55977600
2017-06-22,212.8072052001953,213.41187285524117,212.63194250769894,212.91237351304218,44148100
2017-06-23,213.06138610839844,213.3943812730235,212.48300708375513,212.868593100184,66986800
2017-06-26,213.20156860351562,214.15677510037642,212.99125870244995,213.73612855487005,56700500
2017-06-27,211.48397827148438,213.28045114085404,211.4664479889237,212.98248982407338,82247700
2017-06-28,213.37686157226562,213.57841303396904,212.27268101752406,212.50929304663848,70042600
2017-06-29,211.50148010253906,213.57837035505457,210.28338637634218,213.52579288613305,106949700
2017-06-30,211.89584350585938,212.69330418055927,211.70305052138937,212.31647666666348,86820700
2017-07-03,212.2551727294922,213.28047373506152,212.2551727294922,212.842310226441,39153800
2017-07-05,212.7459259033203,212.95623584162126,211.8082495227623,212.62324064874812,54427600
2017-07-06,210.80044555664062,212.09740566817314,210.6164110179108,211.97472043291586,65400800
2017-07-07,212.16751098632812,212.31648495802048,210.80920158694926,211.3788221075598,57972300
2017-07-10,212.39532470703125,212.77215218869003,211.86076481794734,212.16748455018853,36663300
2017-07-11,212.23764038085938,212.55311863886539,211.06336539838276,212.3953728240179,50354600
2017-07-12,213.83251953125,213.99902377975468,213.21033492773878,213.21033492773878,59610400
2017-07-13,214.19183349609375,214.305760279588,213.61345449453745,213.84130806152592,39471600
2017-07-14,215.19082641601562,215.550123645858,214.09541781651097,214.19181430813487,60262700
2017-07-17,215.16458129882812,215.4975898595269,214.98931856171447,215.112003814863,33531900
2017-07-18,215.2784881591797,215.33106563827585,214.4109196390278,214.75268662484126,42742500
2017-07-19,216.4440155029297,216.45277395932237,215.58520539563685,215.59397722371867,51034300
2017-07-20,216.54034423828125,216.8207618436642,215.98825410948186,216.69807663411822,47135200
2017-07-21,216.3475341796875,216.37382291024858,215.73409480877214,215.96194830254663,82340800
2017-07-24,216.2949981689453,216.4352003015778,215.82177418479048,216.26869606165985,46622300
2017-07-25,216.82080078125,217.1538092834,216.59296060022956,217.04864096227047,54915600
2017-07-26,216.82955932617188,217.14503754631622,216.56667195245774,217.10999035371677,47575400
2017-07-27,216.62803649902344,217.32910078880906,215.2960156855997,217.29405359157988,70766600
2017-07-28,216.3739013671875,216.50534506765416,215.69036738138323,216.14604779079357,50088400
2017-07-31,216.25119018554688,216.87337478871564,216.04086691833774,216.776978296039,65838700
2017-08-01,216.73316955566406,216.89090197505436,216.20736808098917,216.85585478352996,55050400
2017-08-02,216.83831787109375,216.9785333762776,215.9006417233242,216.8646066068549,47211200
2017-08-03,216.417724609375,216.75071978094383,216.1372935473286,216.72443104033812,40856000
2017-08-04,216.81204223632812,217.14503736665299,216.4264562596166,216.90843873050602,60191800
2017-08-07,217.2151336669922,217.2151336669922,216.7769702386912,216.88213855423035,31995000
2017-08-08,216.6805877685547,218.12653519851088,216.30377361424604,216.89966949687948,61719400
2017-08-09,216.67181396484375,216.72439143644726,215.62898287241873,215.98828009062487,62632600
2017-08-10,213.61343383789062,215.96199681178874,213.56085636495857,215.83053975777167,120479500
2017-08-11,213.928955078125,214.52486442515587,213.60471834870046,213.84133039617518,74869900
2017-08-14,216.04965209960938,216.26873384900415,215.18209692988688,215.21714412624698,73291900
2017-08-15,216.02334594726562,216.45275095527597,215.7166395458477,216.4352206726645,55242700
2017-08-16,216.40017700195312,216.95226725385578,215.97077198695237,216.54915097735633,56715500
2017-08-17,213.0263214111328,216.10223765512717,213.0263214111328,215.78675940886336,128490400
2017-08-18,212.69334411621094,213.99030440569373,212.24640876298264,212.85983502343464,136748000
2017-08-21,212.85980224609375,213.12270299485874,211.92213940058,212.63196206206413,65469700
2017-08-22,215.08567810058594,215.2434105253678,213.4294207819393,213.4469510641442,63140100
2017-08-23,214.31454467773438,214.7439497529936,213.9640192007361,214.11299319704486,50203800
2017-08-24,213.81504821777344,214.85786620663143,213.60472490559647,214.70013375126618,50741700
2017-08-25,214.31454467773438,215.2346907694671,214.1655706814256,214.61249267035188,64445900
2017-08-28,214.32327270507812,214.87534954993814,213.90262617261982,214.84906081312036,40565600
2017-08-29,214.5686492919922,214.83153666767876,212.8860898574734,213.00001663472923,51135700
2017-08-30,215.58522033691406,215.85689296418565,214.36712622945205,214.55116079996634,62030800
2017-08-31,216.8821258544922,217.1274962902379,215.62021311540798,216.2073504703485,103803900
2017-09-01,217.18885803222656,217.61826303167118,217.03988406222027,217.25896578958614,62007000
2017-09-05,215.6290283203125,216.9084716763068,214.65630477556783,216.680618089085,91398800
2017-09-06,216.36509704589844,216.69810553265486,215.7779596525083,216.31251957360777,57916900
2017-09-07,216.3388214111328,216.6893602004435,215.92694669099745,216.6718299180561,58034700
2017-09-08,216.084716796875,216.54916904473214,215.8393463025991,216.04965622815612,63832800
2017-09-11,218.38943481445312,218.46830102703612,217.34660365356433,217.36412056412445,71364800
2017-09-12,219.1255645751953,219.16061177094062,218.57347429746457,218.757508847271,56896000
2017-09-13,219.23072814941406,219.26578871822574,218.7224568751574,218.83638366626172,59228000
2017-09-14,219.16061401367188,219.36217884925793,218.73122234587706,218.90648506977425,95446300
2017-09-15,219.4556121826172,219.543671702771,218.90959746830453,219.0152742677078,95432400
2017-09-18,219.9224090576172,220.27467407801274,219.53490947235258,219.82553416130102,46235200
2017-09-19,220.14256286621094,220.23063583425784,219.81671707292423,220.16898206901536,47108100
2017-09-20,220.22181701660156,220.33630918565507,219.2178470116536,220.23063237609676,59574100
2017-09-21,219.63177490234375,220.15137048834936,219.45564239973746,220.0633109560705,48211400
2017-09-22,219.67578125,219.84311180783675,219.30589901385665,219.3323182137207,51214000
2017-09-25,219.2266845703125,219.77271286390413,218.47811798417507,219.42043437803048,57064400
2017-09-26,219.35879516601562,219.9048100243554,219.12100886658848,219.65822180200516,54082000
2017-09-27,220.21302795410156,220.60052752917338,219.17382332658627,220.06331465246905,81001400
2017-09-28,220.4772186279297,220.55647623440493,219.84313090003204,219.93119042787745,44778800
2017-09-29,221.25222778320312,221.3314988361442,220.28349224574436,220.46842668049177,85578000
2017-10-02,222.21218872070312,222.21218872070312,221.30508002074964,221.4812259822475,59023000
2017-10-03,222.68772888183594,222.71414808619693,222.13289871415682,222.21216976528885,66810200
2017-10-04,222.95193481445312,223.19852301435392,222.4235238500662,222.53801602789483,55953600
2017-10-05,224.27294921875,224.29055306302746,222.98715636989485,223.2865829792005,63522800
2017-10-06,224.01754760742188,224.30817229711758,223.55960576734003,223.82379781429142,80646000
2017-10-09,223.64767456054688,224.30818158136248,223.3834690646107,224.24654124720556,35803100
2017-10-10,224.2377166748047,224.61641433896776,223.67408457771825,224.22011283036858,43057400
2017-10-11,224.58999633789062,224.58999633789062,223.97352582809376,224.1408429794285,47674300
2017-10-12,224.25534057617188,224.6252228909848,224.01755428877445,224.27295785917715,47065100
2017-10-13,224.52830505371094,224.81012777570217,224.25529769056132,224.69563561513738,54800400
2017-10-16,224.82774353027344,225.0214933023969,224.41383822224356,224.7573012840901,38221700
2017-10-17,224.98626708984375,225.03030357124794,224.5547310729583,224.77490004193194,31561000
2017-10-18,225.2064666748047,225.40901839114332,225.0127168807245,225.36498190375252,40888300
2017-10-19,225.26809692382812,225.30333148738342,223.99993483486003,224.42265553118273,61903800
2017-10-20,226.4305877685547,226.45703384894472,225.25049862139522,226.0695342685959,89176400
2017-10-23,225.54994201660156,226.78291005172193,225.4706843931041,226.75649084388945,63915300
2017-10-24,225.94619750976562,226.1839703176432,225.58511718040702,225.9814320696308,66935900
2017-10-25,224.82774353027344,225.7260367066597,223.69167753741104,225.61154454002826,103715300
2017-10-26,225.11837768554688,225.71723086970312,224.99508359245306,225.44423691861851,69798000
2017-10-27,226.9590301513672,227.1175722751665,225.1272356892904,225.8670003879811,85562500
2017-10-30,226.11349487304688,226.86207462272296,225.81406834839453,225.86690674238667,54285700
2017-10-31,226.4657745361328,226.721178041117,226.1663479919858,226.49219373484894,60304800
2017-11-01,226.7652587890625,227.59309639429839,226.39538991290976,227.24964672358516,54202700
2017-11-02,226.85330200195312,226.99421337117533,225.6203611163783,226.694786790114,56449500
2017-11-03,227.61068725585938,227.6547102985161,226.59788851381057,227.01180724394254,59589700
2017-11-06,227.96298217773438,228.09507819915524,227.40815201166888,227.47859426439402,49652600
2017-11-07,227.80445861816406,228.40331181076243,227.2936515192266,228.0686506513407,57502200
2017-11-08,228.19192504882812,228.2888133757332,227.3464836897563,227.62830643481232,50469600
2017-11-09,227.36410522460938,227.55785499449692,225.77005714556927,226.97660568483428,95085500
2017-11-10,227.29364013671875,227.4697860674134,226.65955241275196,226.97660971278316,59984700
2017-11-13,227.5050048828125,227.7339892286989,226.57149053187135,226.60672509495316,50228600
2017-11-14,226.9766082763672,227.08228508367694,225.91097109177107,226.69478553947752,61315200
2017-11-15,225.84051513671875,226.52744121863012,225.12716985458363,225.99903033806126,80811500
2017-11-16,227.76039123535156,228.13028692954,226.74761935101657,226.79164239447223,67777000
2017-11-17,227.09112548828125,227.73402871453422,227.01186786467773,227.40818285879695,75756800
2017-11-20,227.47860717773438,227.6723569788496,227.09110757550397,227.33772266428647,48075500
2017-11-21,228.96697998046875,229.15194131980837,227.4434274660131,228.25363446045247,69176800
2017-11-22,228.764404296875,229.10785395820577,228.59707370829645,228.975757934617,45033400
2017-11-24,229.2928466796875,229.3985504015278,229.11672756216413,229.25763898184596,27856500
2017-11-27,229.17825317382812,229.63619487459977,228.97568808205537,229.33676835377713,52274900
2017-11-28,231.50328063964844,231.52969984287213,229.54817897280478,229.6450673020229,98971700
2017-11-29,231.3623504638672,232.17258409038436,230.91322404555928,231.63535783369377,77512100
2017-11-30,233.38795471191406,234.3038383985784,232.20785210032466,232.28710971497262,127894400
2017-12-01,232.903564453125,233.65214441876162,229.6450794204984,233.1677833754017,164390900
2017-12-04,232.62171936035156,234.96429334391394,232.5688540861992,234.53277080106182,94040600
2017-12-05,231.7851104736328,233.51122784788149,231.65301445347816,231.7851104736328,77994500
2017-12-06,231.82911682128906,232.2606662908368,231.3623596663015,231.8819552255446,75898600
2017-12-07,232.5601348876953,232.87716537050278,231.56496663427086,232.5601348876953,77218600
2017-12-08,233.82823181152344,233.83702029346304,232.5248219992146,233.5199899174399,76563900
2017-12-11,234.53277587890625,234.59442963667502,233.80182677252566,234.53277587890625,83077500
2017-12-12,234.94671630859375,235.42228882148268,234.56803212059685,235.32540049659065,85195800
2017-12-13,234.92030334472656,235.63364869495462,234.8322303768757,235.19331073179674,102905400
2017-12-14,233.9603271484375,235.3341791928859,233.90748875258114,235.21968704316663,100666700
2017-12-15,235.90869140625,236.3778344548762,234.9172968139439,234.97040530899767,144610300
2017-12-18,237.40460205078125,237.7586676268272,237.2098619319352,237.31607890340177,83653600
2017-12-19,236.4928741455078,237.6967025260225,236.42204482108204,237.65245445836067,82382900
2017-12-20,236.36898803710938,237.51970818274586,236.0680308761503,237.4665996845459,76751500
2017-12-21,236.85572814941406,237.57274660905637,236.60787958793952,236.9973597578948,67032300
2017-12-22,236.79383850097656,236.90891589659256,236.25386618619524,236.87350123329384,78720900
2017-12-26,236.5105743408203,236.7318687120353,236.2450319007515,236.38663652647284,45244400
2017-12-27,236.62564086914062,236.98856686288286,236.35123802251363,236.6787493547154,57751000
2017-12-28,237.1125030517578,237.156778136793,236.74074361292054,237.13022389116176,45116100
2017-12-29,236.21849060058594,237.71444296412358,236.02377745391433,237.6967491362837,96007400
2018-01-02,237.90916442871094,237.94457909508534,236.69647548677364,237.08595577646562,86655700
2018-01-03,239.4139862060547,239.5644782837666,238.07735938767658,238.07735938767658,90070400
2018-01-04,240.4230194091797,240.90988318475425,239.47590012629558,240.0601204489029,80636400
2018-01-05,242.0252685546875,242.14917937028545,240.72405641678955,241.21975370613387,83524000
2018-01-08,242.4678497314453,242.62717520941226,241.63578066187287,241.92787737147896,57319200
2018-01-09,243.01669311523438,243.64516171792596,242.60949192387514,242.89275527086951,57254000
2018-01-10,242.64480590820312,242.91037531586502,241.5826093179607,242.25532572107372,69574300
2018-01-11,244.41522216796875,244.41522216796875,243.03434734322684,243.2025332397573,62361500
2018-01-12,246.00865173339844,246.17681068054208,244.37990063957045,244.68088489484344,90816100
2018-01-16,245.16766357421875,247.92941361888984,244.4683656419209,247.2743907787632,106555100
2018-01-17,247.5044403076172,247.89392052541882,245.16758601427787,246.1058718989444,113258800
2018-01-18,247.08840942382812,247.81423429409057,246.59268527353646,247.38936647022337,100728000
2018-01-19,248.2125244140625,248.2125244140625,247.08835917407532,247.6725523130868,140920100
2018-01-22,250.23080444335938,250.23080444335938,247.94703159573973,248.0001670927858,91322400
2018-01-23,250.761962890625,251.05405960456807,249.94758763535432,250.27509901608545,97084700
2018-01-24,250.66464233398438,252.01012987546363,249.47850732637892,251.40818844262589,134816100
2018-01-25,250.7707977294922,251.62942106304513,249.97414330980337,251.53206449566665,84587300
2018-01-26,253.67413330078125,253.71840837989234,251.35497278104543,251.6116817967824,107743100
2018-01-29,251.99229431152344,253.54135475268833,251.83296886366506,253.09876605521265,90118300
2018-01-30,249.40757751464844,252.0453887156423,248.92957418430285,250.15112324325892,131796400
2018-01-31,249.531494140625,250.77073705066843,248.45157667327229,250.26620648214785,108364800
2018-02-01,249.2482452392578,250.55831754151086,248.45159096650394,248.7968231256642,90102500
2018-02-02,243.8220977783203,248.0532441863662,243.78668312259475,247.92044598076222,173174800
2018-02-05,233.62486267089844,244.1761890732397,233.07605700981733,242.0517687343738,294681800
2018-02-06,238.2278289794922,238.73238664637205,228.995433979517,230.09304545401446,355026800
2018-02-07,236.93540954589844,241.0868660512458,236.85571982048816,237.6700947872486,167376100
2018-02-08,228.0482635498047,237.37804114136617,228.0128488891531,237.236409512231,246449500
2018-02-09,231.4739227294922,233.34163434030648,223.879097946087,230.85428765675775,283565300
2018-02-12,234.87298583984375,236.35124409558412,231.615539244688,233.53635922043264,143736000
2018-02-13,235.4571990966797,236.00600478745633,233.07606962142876,233.660289973586,81223600
2018-02-14,238.6349639892578,238.9978899526541,233.9523681371547,233.9612285551669,120735700
2018-02-15,241.67999267578125,241.68885309439366,237.90912817899294,240.38764119152106,111200300
2018-02-16,241.7508544921875,243.70711654407995,241.00730850944373,241.051583599933,160420100
2018-02-20,240.23715209960938,242.24652217942594,239.4404978053543,240.79481820962945,86369700
2018-02-21,239.0421600341797,243.17595061968444,238.944803480956,240.6797437225738,98883700
2018-02-22,239.35202026367188,241.69773552671566,238.67930364945434,239.97165539586163,110511300
2018-02-23,243.1671600341797,243.1671600341797,240.104452735412,240.58245626039232,92766400
2018-02-26,245.99082946777344,246.08821304279647,243.65397484238702,244.24702865821388,86491400
2018-02-27,242.91921997070312,246.89368474433053,242.8572510713651,246.17666621986294,99099200
2018-02-28,240.45848083496094,244.47719455562333,240.1398298770944,244.0257453518368,121907800
2018-03-01,236.96197509765625,241.8038960313093,235.45716287539642,240.2459753318843,176855100
2018-03-02,238.1835174560547,238.75004394555748,234.41268018749736,235.28013673102748,139083200
2018-03-05,240.9364013671875,241.55603625664867,236.88227437527232,236.98851833813964,97307400
2018-03-06,241.5472412109375,241.99869038153636,240.04242865125707,241.91900063445243,79213200
2018-03-07,241.4586944580078,241.81276002171666,239.17494861063548,239.369688722696,87063500
2018-03-08,242.62718200683594,242.75109282201214,241.14009014386463,242.14031812588533,66901200
2018-03-09,246.84945678710938,246.84945678710938,243.72478114474626,244.04345910683665,113625300
2018-03-12,246.53965759277344,247.77006743405022,246.1501772842741,247.14159889630315,71924800
2018-03-13,244.9463348388672,248.212642187746,244.33556016299715,247.70808449664028,91968900
2018-03-14,243.68936157226562,246.0970455182867,243.1317224234172,245.9111658020039,105895100
2018-03-15,243.4237518310547,244.84887428440152,242.91919429857282,244.20271215906874,83433000
2018-03-16,243.68780517578125,244.7453874886557,243.63448397695296,243.95441116992282,100343700
2018-03-19,240.390625,243.86553445329375,238.7287176792221,242.93238634834753,109208400
